iter          CT     h
607  0.1444252E-02   1.225244401626153667e+00
608  0.1434405E-02   1.221334625329112189e+00
609  0.1438042E-02   1.217407943943213944e+00
610  0.1432721E-02   1.213464657380403322e+00
611  0.1447022E-02   1.209505066820892871e+00
612  0.1457741E-02   1.205529474690163250e+00
613  0.1432158E-02   1.201538184635861262e+00
614  0.1445010E-02   1.197531501504609741e+00
615  0.1438706E-02   1.193509731318723288e+00
616  0.1440568E-02   1.189473181252834966e+00
617  0.1445279E-02   1.185422159610435511e+00
618  0.1447216E-02   1.181356975800324394e+00
619  0.1434405E-02   1.177277940312980054e+00
620  0.1434025E-02   1.173185364696842647e+00
621  0.1431896E-02   1.169079561534519751e+00
622  0.1421076E-02   1.164960844418913233e+00
623  0.1463379E-02   1.160829527929265303e+00
624  0.1466333E-02   1.156685927607133735e+00
625  0.1438973E-02   1.152530359932289583e+00
626  0.1448171E-02   1.148363142298546524e+00
627  0.1427537E-02   1.144184592989518023e+00
628  0.1439967E-02   1.139995031154308114e+00
629  0.1452687E-02   1.135794776783135340e+00
630  0.1461971E-02   1.131584150682892753e+00
631  0.1478641E-02   1.127363474452643288e+00
632  0.1444107E-02   1.123133070459060523e+00
633  0.1438555E-02   1.118893261811803486e+00
634  0.1442951E-02   1.114644372338840173e+00
635  0.1473700E-02   1.110386726561713333e+00
636  0.1461539E-02   1.106120649670754297e+00
637  0.1474436E-02   1.101846467500246174e+00
638  0.1449187E-02   1.097564506503535986e+00
639  0.1431525E-02   1.093275093728103053e+00
640  0.1492481E-02   1.088978556790577645e+00
641  0.1488427E-02   1.084675223851718107e+00
642  0.1489105E-02   1.080365423591349350e+00
643  0.1471162E-02   1.076049485183256049e+00
644  0.1460965E-02   1.071727738270042307e+00
645  0.1463565E-02   1.067400512937954460e+00
646  0.1462797E-02   1.063068139691668801e+00
647  0.1484250E-02   1.058730949429048662e+00
648  0.1439323E-02   1.054389273415872186e+00
649  0.1457112E-02   1.050043443260529452e+00
650  0.1455964E-02   1.045693790888695407e+00
651  0.1417925E-02   1.041340648517978362e+00
652  0.1461003E-02   1.036984348632545627e+00
653  0.1461609E-02   1.032625223957728711e+00
654  0.1474570E-02   1.028263607434611204e+00
655  0.1460341E-02   1.023899832194599124e+00
656  0.1456231E-02   1.019534231533976376e+00
657  0.1440390E-02   1.015167138888449117e+00
658  0.1442502E-02   1.010798887807678348e+00
659  0.1458817E-02   1.006429811929803630e+00
660  0.1511192E-02   1.002060244955961243e+00
661  0.1468106E-02   9.976905206247964619e-01
662  0.1447904E-02   9.933209726869722811e-01
663  0.1416864E-02   9.889519348796808051e-01
664  0.1446103E-02   9.845837409011496399e-01
665  0.1414050E-02   9.802167243851571676e-01
666  0.1423104E-02   9.758512188755504857e-01
667  0.1420749E-02   9.714875578007671209e-01
668  0.1409893E-02   9.671260744483725080e-01
669  0.1418363E-02   9.627671019396008001e-01
670  0.1442897E-02   9.584109732039128859e-01
671  0.1447990E-02   9.540580209535691747e-01
672  0.1404086E-02   9.497085776582152583e-01
673  0.1444165E-02   9.453629755194912221e-01
674  0.1398082E-02   9.410215464456562762e-01
675  0.1404979E-02   9.366846220262395883e-01
676  0.1412822E-02   9.323525335067148756e-01
677  0.1360781E-02   9.280256117631984214e-01
678  0.1393632E-02   9.237041872771796225e-01
679  0.1390582E-02   9.193885901102782920e-01
680  0.1393510E-02   9.150791498790344924e-01
681  0.1390296E-02   9.107761957297356714e-01
682  0.1425437E-02   9.064800563132742184e-01
683  0.1423534E-02   9.021910597600483195e-01
684  0.1369968E-02   8.979095336548972295e-01
685  0.1402821E-02   8.936358050120833951e-01
686  0.1409523E-02   8.893702002503156567e-01
687  0.1357621E-02   8.851130451678154154e-01
688  0.1372722E-02   8.808646649174373122e-01
689  0.1366437E-02   8.766253839818299864e-01
690  0.1374625E-02   8.723955261486550095e-01
691  0.1390397E-02   8.681754144858586653e-01
692  0.1402381E-02   8.639653713169916927e-01
693  0.1419652E-02   8.597657181965960849e-01
694  0.1420618E-02   8.555767758856418492e-01
695  0.1398694E-02   8.513988643270289369e-01
696  0.1417039E-02   8.472323026211516783e-01
697  0.1424109E-02   8.430774090015250577e-01
698  0.1419780E-02   8.389345008104802659e-01
699  0.1410711E-02   8.348038944749244239e-01
700  0.1388099E-02   8.306859054821746913e-01
701  0.1397954E-02   8.265808483558618747e-01
702  0.1382669E-02   8.224890366319056456e-01
703  0.1382337E-02   8.184107828345701385e-01
704  0.1394677E-02   8.143463984525918242e-01
705  0.1396982E-02   8.102961939153893178e-01
706  0.1397359E-02   8.062604785693542331e-01
707  0.1398971E-02   8.022395606542224167e-01
708  0.1386124E-02   7.982337472795328903e-01
709  0.1393596E-02   7.942433444011696153e-01
710  0.1365726E-02   7.902686567979946286e-01
711  0.1365440E-02   7.863099880485695525e-01
712  0.1399856E-02   7.823676405079674767e-01
713  0.1373385E-02   7.784419152846819845e-01
714  0.1402464E-02   7.745331122176271066e-01
715  0.1395447E-02   7.706415298532367508e-01
716  0.1397644E-02   7.667674654226633857e-01
717  0.1420861E-02   7.629112148190744236e-01
718  0.1435376E-02   7.590730725750544083e-01
719  0.1425606E-02   7.552533318401069007e-01
720  0.1421424E-02   7.514522843582662759e-01
721  0.1413358E-02   7.476702204458147705e-01
722  0.1427113E-02   7.439074289691067765e-01
723  0.1427882E-02   7.401641973225088211e-01
724  0.1411874E-02   7.364408114064464606e-01
725  0.1406366E-02   7.327375556055680805e-01
726  0.1425363E-02   7.290547127670261585e-01
727  0.1425090E-02   7.253925641788716572e-01
728  0.1443325E-02   7.217513895485716535e-01
729  0.1458794E-02   7.181314669816434293e-01
730  0.1468798E-02   7.145330729604160158e-01
731  0.1451905E-02   7.109564823229121977e-01
732  0.1424875E-02   7.074019682418551946e-01
733  0.1455007E-02   7.038698022038071267e-01
734  0.1436195E-02   7.003602539884314915e-01
735  0.1450337E-02   6.968735916478876469e-01
736  0.1451507E-02   6.934100814863599638e-01
737  0.1442556E-02   6.899699880397150986e-01
738  0.1439249E-02   6.865535740552994870e-01
739  0.1445838E-02   6.831611004718696201e-01
740  0.1458665E-02   6.797928263996630971e-01
741  0.1462350E-02   6.764490091006084560e-01
742  0.1469541E-02   6.731299039686747809e-01
743  0.1466928E-02   6.698357645103669711e-01
744  0.1462663E-02   6.665668423253620078e-01
745  0.1459386E-02   6.633233870872923266e-01
746  0.1464598E-02   6.601056465246777361e-01
747  0.1465751E-02   6.569138664020026663e-01
748  0.1466532E-02   6.537482905009466272e-01
749  0.1462552E-02   6.506091606017626594e-01
750  0.1474634E-02   6.474967164648128826e-01
751  0.1489194E-02   6.444111958122555883e-01
752  0.1498066E-02   6.413528343098865436e-01
753  0.1502376E-02   6.383218655491422755e-01
754  0.1506321E-02   6.353185210292566776e-01
755  0.1516210E-02   6.323430301395801534e-01
756  0.1512594E-02   6.293956201420598529e-01
757  0.1515082E-02   6.264765161538811133e-01
758  0.1515854E-02   6.235859411302744348e-01
759  0.1509912E-02   6.207241158474847698e-01
760  0.1533371E-02   6.178912588859115651e-01
761  0.1539800E-02   6.150875866134121184e-01
762  0.1535841E-02   6.123133131687762409e-01
763  0.1539338E-02   6.095686504453723398e-01
764  0.1535193E-02   6.068538080749601438e-01
765  0.1547099E-02   6.041689934116825089e-01
766  0.1547351E-02   6.015144115162278649e-01
767  0.1551238E-02   5.988902651401653010e-01
768  0.1556022E-02   5.962967547104626176e-01
769  0.1542537E-02   5.937340783141755729e-01
770  0.1531004E-02   5.912024316833184301e-01
771  0.1534860E-02   5.887020081799163584e-01
772  0.1541923E-02   5.862329987812344712e-01
773  0.1551433E-02   5.837955920651931585e-01
774  0.1550651E-02   5.813899741959633882e-01
775  0.1557395E-02   5.790163289097491894e-01
776  0.1560504E-02   5.766748375007535454e-01
777  0.1561973E-02   5.743656788073311370e-01
778  0.1562257E-02   5.720890291983308229e-01
779  0.1550603E-02   5.698450625596220842e-01
780  0.1531076E-02   5.676339502808163129e-01
781  0.1534630E-02   5.654558612421763941e-01
782  0.1536455E-02   5.633109618017154707e-01
783  0.1538621E-02   5.611994157824944374e-01
784  0.1541598E-02   5.591213844601068406e-01
785  0.1548635E-02   5.570770265503610652e-01
786  0.1550107E-02   5.550664981971602518e-01
787  0.1548464E-02   5.530899529605735054e-01
788  0.1536666E-02   5.511475418051092756e-01
789  0.1545319E-02   5.492394130881839143e-01
790  0.1533456E-02   5.473657125487907393e-01
791  0.1524250E-02   5.455265832963691608e-01
792  0.1517318E-02   5.437221657998736468e-01
793  0.1521774E-02   5.419525978770451946e-01
794  0.1527382E-02   5.402180146838857500e-01
795  0.1536250E-02   5.385185487043341324e-01
796  0.1540177E-02   5.368543297401480174e-01
797  0.1539582E-02   5.352254849009896454e-01
798  0.1538694E-02   5.336321385947176976e-01
799  0.1537761E-02   5.320744125178844541e-01
800  0.1537523E-02   5.305524256464420052e-01
801  0.1531953E-02   5.290662942266546320e-01
802  0.1522863E-02   5.276161317662193539e-01
803  0.1512144E-02   5.262020490255980842e-01
804  0.1521192E-02   5.248241540095568425e-01
805  0.1528992E-02   5.234825519589159093e-01
806  0.1534406E-02   5.221773453425140321e-01
807  0.1533000E-02   5.209086338493795765e-01
808  0.1531341E-02   5.196765143811181709e-01
809  0.1520737E-02   5.184810810445104057e-01
810  0.1519779E-02   5.173224251443253596e-01
811  0.1521654E-02   5.162006351763456236e-01
812  0.1522261E-02   5.151157968206092619e-01
813  0.1520103E-02   5.140679929348651589e-01
814  0.1516390E-02   5.130573035482445254e-01
815  0.1513569E-02   5.120838058551486771e-01
816  0.1515876E-02   5.111475742093529728e-01
817  0.1525775E-02   5.102486801183276910e-01
818  0.1520987E-02   5.093871922377768424e-01
819  0.1511302E-02   5.085631763663938099e-01
820  0.1502807E-02   5.077766954408360345e-01
821  0.1503662E-02   5.070278095309184163e-01
822  0.1504075E-02   5.063165758350245405e-01
823  0.1507548E-02   5.056430486757389486e-01
824  0.1501986E-02   5.050072794956971256e-01
825  0.1495911E-02   5.044093168536567529e-01
826  0.1491703E-02   5.038492064207893417e-01
827  0.1489356E-02   5.033269909771914685e-01
828  0.1488783E-02   5.028427104086172772e-01
829  0.1488721E-02   5.023964017034323604e-01
830  0.1484606E-02   5.019880989497887969e-01
831  0.1476607E-02   5.016178333330207906e-01
832  0.1469463E-02   5.012856331332639082e-01
833  0.1469752E-02   5.009915237232940299e-01
834  0.1471571E-02   5.007355275665903438e-01
835  0.1465635E-02   5.005176642156190514e-01
836  0.1460165E-02   5.003379503103400072e-01
837  0.1454167E-02   5.001963995769359572e-01
838  0.1448697E-02   5.000930228267645994e-01
839  0.1445732E-02   5.000278279555315786e-01
840  0.1443701E-02   5.000008199426890787e-01
841  0.1440265E-02   5.000120008510537950e-01
842  0.1437617E-02   5.000613698266511697e-01
843  0.1432929E-02   5.001489230987787860e-01
844  0.1425789E-02   5.002746539802958026e-01
845  0.1424477E-02   5.004385528681329909e-01
846  0.1422923E-02   5.006406072440263699e-01
847  0.1421593E-02   5.008808016754735526e-01
848  0.1417822E-02   5.011591178169116922e-01
849  0.1413396E-02   5.014755344111196944e-01
850  0.1408219E-02   5.018300272908412518e-01
851  0.1402992E-02   5.022225693806305902e-01
852  0.1400032E-02   5.026531306989205916e-01
853  0.1397496E-02   5.031216783603128517e-01
854  0.1393673E-02   5.036281765780892261e-01
855  0.1388213E-02   5.041725866669453104e-01
856  0.1386000E-02   5.047548670459449660e-01
857  0.1382065E-02   5.053749732416961127e-01
858  0.1380441E-02   5.060328578917476783e-01
859  0.1377126E-02   5.067284707482072603e-01
860  0.1372959E-02   5.074617586815787229e-01
861  0.1367986E-02   5.082326656848197288e-01
862  0.1361424E-02   5.090411328776204281e-01
863  0.1356313E-02   5.098870985108995280e-01
864  0.1352225E-02   5.107704979715210758e-01
865  0.1349793E-02   5.116912637872300662e-01
866  0.1346486E-02   5.126493256318044311e-01
867  0.1341553E-02   5.136446103304277422e-01
868  0.1337387E-02   5.146770418652774071e-01
869  0.1335521E-02   5.157465413813310251e-01
870  0.1331487E-02   5.168530271923892361e-01
871  0.1325520E-02   5.179964147873143965e-01
872  0.1320188E-02   5.191766168364859713e-01
873  0.1317754E-02   5.203935431984697546e-01
874  0.1312226E-02   5.216471009269035841e-01
875  0.1306827E-02   5.229371942775957738e-01
876  0.1301755E-02   5.242637247158381530e-01
877  0.1298280E-02   5.256265909239317136e-01
878  0.1294616E-02   5.270256888089250857e-01
879  0.1289856E-02   5.284609115105657340e-01
880  0.1284847E-02   5.299321494094604290e-01
881  0.1281653E-02   5.314392901354478838e-01
882  0.1278546E-02   5.329822185761834419e-01
883  0.1274448E-02   5.345608168859277143e-01
884  0.1270861E-02   5.361749644945503768e-01
885  0.1268875E-02   5.378245381167376937e-01
886  0.1263988E-02   5.395094117614087637e-01
887  0.1260264E-02   5.412294567413388213e-01
888  0.1256169E-02   5.429845416829879312e-01
889  0.1254001E-02   5.447745325365352942e-01
890  0.1251065E-02   5.465992925861173912e-01
891  0.1246443E-02   5.484586824602699640e-01
892  0.1241461E-02   5.503525601425737213e-01
893  0.1238924E-02   5.522807809824996639e-01
894  0.1233456E-02   5.542431977064592452e-01
895  0.1229908E-02   5.562396604290515967e-01
896  0.1225787E-02   5.582700166645108153e-01
897  0.1222251E-02   5.603341113383546457e-01
898  0.1217644E-02   5.624317867992264519e-01
899  0.1210642E-02   5.645628828309374736e-01
900  0.1207142E-02   5.667272366647047033e-01
901  0.1205449E-02   5.689246829915802772e-01
902  0.1202750E-02   5.711550539750799294e-01
903  0.1198303E-02   5.734181792640008490e-01
904  0.1193399E-02   5.757138860054328289e-01
905  0.1189403E-02   5.780419988579605928e-01
906  0.1182300E-02   5.804023400050559722e-01
907  0.1182199E-02   5.827947291686592646e-01
908  0.1173007E-02   5.852189836229482189e-01
909  0.1170709E-02   5.876749182082945389e-01
910  0.1160998E-02   5.901623453454056811e-01
911  0.1154118E-02   5.926810750496525060e-01
912  0.1148412E-02   5.952309149455791148e-01
913  0.1145375E-02   5.978116702815956529e-01
914  0.1143455E-02   6.004231439448554086e-01
915  0.1139074E-02   6.030651364763073286e-01
916  0.1135352E-02   6.057374460859303866e-01
917  0.1131380E-02   6.084398686681486979e-01
918  0.1125056E-02   6.111721978174170511e-01
919  0.1123309E-02   6.139342248439878524e-01
920  0.1118911E-02   6.167257387898509302e-01
921  0.1114726E-02   6.195465264448436482e-01
922  0.1106047E-02   6.223963723629380995e-01
923  0.1098399E-02   6.252750588786948338e-01
924  0.1093485E-02   6.281823661238880030e-01
925  0.1088112E-02   6.311180720442990388e-01
926  0.1086089E-02   6.340819524166761978e-01
927  0.1082574E-02   6.370737808658599732e-01
928  0.1078763E-02   6.400933288820740419e-01
929  0.1074536E-02   6.431403658383774147e-01
930  0.1071327E-02   6.462146590082801234e-01
931  0.1065679E-02   6.493159735835178914e-01
932  0.1060052E-02   6.524440726919864542e-01
933  0.1056949E-02   6.555987174158325326e-01
934  0.1050701E-02   6.587796668097043451e-01
935  0.1045070E-02   6.619866779191517780e-01
936  0.1038127E-02   6.652195057991832083e-01
937  0.1033954E-02   6.684779035329764252e-01
938  0.1033661E-02   6.717616222507339918e-01
939  0.1032651E-02   6.750704111486937053e-01
940  0.1031969E-02   6.784040175082850510e-01
941  0.1027630E-02   6.817621867154284310e-01
942  0.1022350E-02   6.851446622799848285e-01
943  0.1017010E-02   6.885511858553451381e-01
944  0.1012348E-02   6.919814972581618262e-01
945  0.1010011E-02   6.954353344882213683e-01
946  0.1002560E-02   6.989124337484557969e-01
947  0.9953148E-03   7.024125294650898077e-01
948  0.9902944E-03   7.059353543079263105e-01
949  0.9894862E-03   7.094806392107630977e-01
950  0.9895775E-03   7.130481133919446268e-01
951  0.9914659E-03   7.166375043750432550e-01
952  0.9917170E-03   7.202485380096708134e-01
953  0.9869152E-03   7.238809384924159707e-01
954  0.9802817E-03   7.275344283879133789e-01
955  0.9764526E-03   7.312087286500298378e-01
956  0.9749160E-03   7.349035586431775791e-01
957  0.9733322E-03   7.386186361637525621e-01
958  0.9687957E-03   7.423536774616825706e-01
959  0.9636040E-03   7.461083972621044280e-01
960  0.9579610E-03   7.498825087871515693e-01
961  0.9584286E-03   7.536757237778549667e-01
962  0.9554962E-03   7.574877525161629599e-01
963  0.9574498E-03   7.613183038470678898e-01
964  0.9594992E-03   7.651670852008439772e-01
965  0.9544870E-03   7.690338026153935580e-01
966  0.9366661E-03   7.729181607586990133e-01
967  0.9405405E-03   7.768198629513795028e-01
968  0.9420917E-03   7.807386111893512837e-01
969  0.9402026E-03   7.846741061665879480e-01
970  0.9380040E-03   7.886260472979814695e-01
971  0.9339043E-03   7.925941327422999505e-01
972  0.9250574E-03   7.965780594252419577e-01
973  0.9208971E-03   8.005775230625830075e-01
974  0.9176862E-03   8.045922181834197495e-01
975  0.9221949E-03   8.086218381534983068e-01
976  0.9347185E-03   8.126660751986334308e-01
977  0.9108095E-03   8.167246204282206934e-01
978  0.8965357E-03   8.207971638588223984e-01
979  0.9075374E-03   8.248833944378481942e-01
980  0.9078148E-03   8.289830000673121813e-01
981  0.9088849E-03   8.330956676276668471e-01
982  0.9086047E-03   8.372210830017229322e-01
983  0.9032731E-03   8.413589310986381298e-01
984  0.8883939E-03   8.455088958779843900e-01
985  0.8845151E-03   8.496706603738860553e-01
986  0.8883214E-03   8.538439067192288290e-01
987  0.8925878E-03   8.580283161699389094e-01
988  0.9046958E-03   8.622235691293251847e-01
989  0.8815217E-03   8.664293451724940365e-01
990  0.8810477E-03   8.706453230708188773e-01
991  0.8863326E-03   8.748711808164747472e-01
992  0.8856245E-03   8.791065956470371923e-01
993  0.8829125E-03   8.833512440701278834e-01
994  0.8870455E-03   8.876048018881269597e-01
995  0.8877182E-03   8.918669442229339994e-01
996  0.8807422E-03   8.961373455407783961e-01
997  0.8705243E-03   9.004156796770867999e-01
998  0.8729146E-03   9.047016198613928584e-01
999  0.8700944E-03   9.089948387422956966e-01
1000  0.8736118E-03  9.132950084124626944e-01
1001  0.8669869E-03  9.176018004336734535e-01
1002  0.8740716E-03  9.219148858619066189e-01
1003  0.8737940E-03  9.262339352724624497e-01
1004  0.8702056E-03  9.305586187851250246e-01
1005  0.8681929E-03  9.348886060893566441e-01
1006  0.8695319E-03  9.392235664695269826e-01
1007  0.8709541E-03  9.435631688301728826e-01
1008  0.8693322E-03  9.479070817212842393e-01
1009  0.8684699E-03  9.522549733636238578e-01
1010  0.8667224E-03  9.566065116740646301e-01
1011  0.8608855E-03  9.609613642909526909e-01
1012  0.8692521E-03  9.653191985994976632e-01
1013  0.8725575E-03  9.696796817571701199e-01
1014  0.8727852E-03  9.740424807191285783e-01
1015  0.8682505E-03  9.784072622636561523e-01
1016  0.8677041E-03  9.827736930176079744e-01
1017  0.8653588E-03  9.871414394818774918e-01
1018  0.8629323E-03  9.915101680568665365e-01
1019  0.8697245E-03  9.958795450679652772e-01
1020  0.8765342E-03  1.000249236791036944e+00
1021  0.8740109E-03  1.004618909477910105e+00
1022  0.8664381E-03  1.008988229381863944e+00
1023  0.8652942E-03  1.013356862783125312e+00
1024  0.8772178E-03  1.017724476014351787e+00
1025  0.8784698E-03  1.022090735486123059e+00
1026  0.8766491E-03  1.026455307712413889e+00
1027  0.8689420E-03  1.030817859336066844e+00
1028  0.8648328E-03  1.035178057154256148e+00
1029  0.8634827E-03  1.039535568143934219e+00
1030  0.8672729E-03  1.043890059487265987e+00
1031  0.8743439E-03  1.048241198597053891e+00
1032  0.8764732E-03  1.052588653142135566e+00
1033  0.8724439E-03  1.056932091072767532e+00
1034  0.8667187E-03  1.061271180645988021e+00
1035  0.8713718E-03  1.065605590450954931e+00
1036  0.8821066E-03  1.069934989434255357e+00
1037  0.8745875E-03  1.074259046925193806e+00
1038  0.8844793E-03  1.078577432661047997e+00
1039  0.8794310E-03  1.082889816812290462e+00
1040  0.8775011E-03  1.087195870007784393e+00
1041  0.8803784E-03  1.091495263359939294e+00
1042  0.8881077E-03  1.095787668489826894e+00
1043  0.8919090E-03  1.100072757552268410e+00
1044  0.8851632E-03  1.104350203260868524e+00
1045  0.8849361E-03  1.108619678913018269e+00
1046  0.8888621E-03  1.112880858414844853e+00
1047  0.8897501E-03  1.117133416306116178e+00
1048  0.8913128E-03  1.121377027785104730e+00
1049  0.8957243E-03  1.125611368733390183e+00
1050  0.9004332E-03  1.129836115740615154e+00
1051  0.8997322E-03  1.134050946129190773e+00
1052  0.9009491E-03  1.138255537978937637e+00
1053  0.9033557E-03  1.142449570151674809e+00
1054  0.9056283E-03  1.146632722315748198e+00
1055  0.9092111E-03  1.150804674970498764e+00
1056  0.9074318E-03  1.154965109470660112e+00
1057  0.9077047E-03  1.159113708050700575e+00
1058  0.9082003E-03  1.163250153849093138e+00
1059  0.9115805E-03  1.167374130932513188e+00
1060  0.9174077E-03  1.171485324319972321e+00
1061  0.9240348E-03  1.175583420006875990e+00
1062  0.9241701E-03  1.179668104989003430e+00
1063  0.9266137E-03  1.183739067286417868e+00
1064  0.9276668E-03  1.187795995967291240e+00
1065  0.9285835E-03  1.191838581171657196e+00
1066  0.9309361E-03  1.195866514135073722e+00
1067  0.9318610E-03  1.199879487212206053e+00
1068  0.9325520E-03  1.203877193900327214e+00
1069  0.9355013E-03  1.207859328862725512e+00
1070  0.9381922E-03  1.211825587952023664e+00
1071  0.9426935E-03  1.215775668233415097e+00
1072  0.9474491E-03  1.219709268007795444e+00
1073  0.9494142E-03  1.223626086834807891e+00
1074  0.9526236E-03  1.227525825555789485e+00
1075  0.9550328E-03  1.231408186316625075e+00
1076  0.9566548E-03  1.235272872590488236e+00
1077  0.9573719E-03  1.239119589200494920e+00
1078  0.9587265E-03  1.242948042342250536e+00
1079  0.9582042E-03  1.246757939606283561e+00
1080  0.9612423E-03  1.250548990000382998e+00
1081  0.9632492E-03  1.254320903971826384e+00
1082  0.9671674E-03  1.258073393429489428e+00
1083  0.9705933E-03  1.261806171765853524e+00
1084  0.9738984E-03  1.265518953878895125e+00
1085  0.9768067E-03  1.269211456193863441e+00
1086  0.9794183E-03  1.272883396684934887e+00
1087  0.9811314E-03  1.276534494896757188e+00
1088  0.9825772E-03  1.280164471965870687e+00
1089  0.9835604E-03  1.283773050642002866e+00
1090  0.9841201E-03  1.287359955309248072e+00
1091  0.9852546E-03  1.290924912007119119e+00
1092  0.9880784E-03  1.294467648451467001e+00
1093  0.9904742E-03  1.297987894055283364e+00
1094  0.9941018E-03  1.301485379949361976e+00
1095  0.9978258E-03  1.304959839002839184e+00
1096  0.1001299E-02  1.308411005843594044e+00
1097  0.1004396E-02  1.311838616878516106e+00
1098  0.1006831E-02  1.315242410313641752e+00
1099  0.1008749E-02  1.318622126174145537e+00
1100  0.1010341E-02  1.321977506324198082e+00
1101  0.1011599E-02  1.325308294486683858e+00
1102  0.1012688E-02  1.328614236262771975e+00
1103  0.1014050E-02  1.331895079151348193e+00
1104  0.1015808E-02  1.335150572568299943e+00
1105  0.1018003E-02  1.338380467865657453e+00
1106  0.1021241E-02  1.341584518350581234e+00
1107  0.1024764E-02  1.344762479304207003e+00
1108  0.1028327E-02  1.347914108000336508e+00
1109  0.1031475E-02  1.351039163723974257e+00
1110  0.1034132E-02  1.354137407789715475e+00
1111  0.1036420E-02  1.357208603559975746e+00
1112  0.1038423E-02  1.360252516463062999e+00
1113  0.1039917E-02  1.363268914011096289e+00
1114  0.1041199E-02  1.366257565817760922e+00
1115  0.1042984E-02  1.369218243615906161e+00
1116  0.1045118E-02  1.372150721274979279e+00
1117  0.1047604E-02  1.375054774818295078e+00
1118  0.1050918E-02  1.377930182440147311e+00
1119  0.1054341E-02  1.380776724522745358e+00
1120  0.1057628E-02  1.383594183652989251e+00
1121  0.1060391E-02  1.386382344639077724e+00
1122  0.1062673E-02  1.389140994526940620e+00
1123  0.1064428E-02  1.391869922616505884e+00
1124  0.1065821E-02  1.394568920477792018e+00
1125  0.1066994E-02  1.397237781966828241e+00
1126  0.1068065E-02  1.399876303241397668e+00
1127  0.1069754E-02  1.402484282776607305e+00
1128  0.1071796E-02  1.405061521380281508e+00
1129  0.1074076E-02  1.407607822208172710e+00
1130  0.1077125E-02  1.410122990778998497e+00
1131  0.1080537E-02  1.412606834989296178e+00
1132  0.1083965E-02  1.415059165128091934e+00
1133  0.1087316E-02  1.417479793891394335e+00
1134  0.1090336E-02  1.419868536396497127e+00
1135  0.1092573E-02  1.422225210196103262e+00
1136  0.1094555E-02  1.424549635292257532e+00
1137  0.1096293E-02  1.426841634150094462e+00
1138  0.1098021E-02  1.429101031711399905e+00
1139  0.1100052E-02  1.431327655407980126e+00
1140  0.1102285E-02  1.433521335174841482e+00
1141  0.1105077E-02  1.435681903463182696e+00
1142  0.1108249E-02  1.437809195253188843e+00
1143  0.1111808E-02  1.439903048066635716e+00
1144  0.1115445E-02  1.441963301979301004e+00
1145  0.1119120E-02  1.443989799633178528e+00
1146  0.1121982E-02  1.445982386248495510e+00
1147  0.1124455E-02  1.447940909635535789e+00
1148  0.1126204E-02  1.449865220206263849e+00
1149  0.1128008E-02  1.451755170985748800e+00
1150  0.1129961E-02  1.453610617623391166e+00
1151  0.1132464E-02  1.455431418403948074e+00
1152  0.1135312E-02  1.457217434258355704e+00
1153  0.1138518E-02  1.458968528774353679e+00
1154  0.1142234E-02  1.460684568206900513e+00
1155  0.1146506E-02  1.462365421488392991e+00
1156  0.1151032E-02  1.464010960238673276e+00
1157  0.1155162E-02  1.465621058774835284e+00
1158  0.1158667E-02  1.467195594120826119e+00
1159  0.1161319E-02  1.468734446016835227e+00
1160  0.1163347E-02  1.470237496928482379e+00
1161  0.1165224E-02  1.471704632055793827e+00
1162  0.1167503E-02  1.473135739341970618e+00
1163  0.1169978E-02  1.474530709481945978e+00
1164  0.1172533E-02  1.475889435930735960e+00
1165  0.1175570E-02  1.477211814911575827e+00
1166  0.1179160E-02  1.478497745423846599e+00
1167  0.1183301E-02  1.479747129250788884e+00
1168  0.1187668E-02  1.480959870967005987e+00
1169  0.1191443E-02  1.482135877945749192e+00
1170  0.1194175E-02  1.483275060365996101e+00
1171  0.1195900E-02  1.484377331219308704e+00
1172  0.1196970E-02  1.485442606316479175e+00
1173  0.1198523E-02  1.486470804293960946e+00
1174  0.1200729E-02  1.487461846620081740e+00
1175  0.1202678E-02  1.488415657601042774e+00
1176  0.1204667E-02  1.489332164386700352e+00
1177  0.1207129E-02  1.490211296976128086e+00
1178  0.1210303E-02  1.491052988222965947e+00
1179  0.1214086E-02  1.491857173840547279e+00
1180  0.1218169E-02  1.492623792406808203e+00
1181  0.1221788E-02  1.493352785368981639e+00
1182  0.1224264E-02  1.494044097048066178e+00
1183  0.1225836E-02  1.494697674643080454e+00
1184  0.1227415E-02  1.495313468235096588e+00
1185  0.1229120E-02  1.495891430791051580e+00
1186  0.1231348E-02  1.496431518167339325e+00
1187  0.1233047E-02  1.496933689113184363e+00
1188  0.1235443E-02  1.497397905273790020e+00
1189  0.1237914E-02  1.497824131193269626e+00
1190  0.1240946E-02  1.498212334317353456e+00
1191  0.1244869E-02  1.498562484995876076e+00
1192  0.1249432E-02  1.498874556485040310e+00
1193  0.1253375E-02  1.499148524949459826e+00
1194  0.1255507E-02  1.499384369463980127e+00
1195  0.1256474E-02  1.499582072015276601e+00
1196  0.1256582E-02  1.499741617503230318e+00
1197  0.1257984E-02  1.499862993742080874e+00
1198  0.1259787E-02  1.499946191461357881e+00
1199  0.1260990E-02  1.499991204306588832e+00
1200  0.1262218E-02  1.499998028839784059e+00
1201  0.1263724E-02  1.499966664539699401e+00
1202  0.1266584E-02  1.499897113801876181e+00
1203  0.1270360E-02  1.499789381938458899e+00
1204  0.1275022E-02  1.499643477177788231e+00
1205  0.1278253E-02  1.499459410663772863e+00
